2026-09-08 04:13:30.954,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:31.520,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:32.041,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:32.572,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:33.133,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:33.679,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:34.255,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:34.761,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:35.305,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:35.829,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:36.407,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:36.976,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:37.506,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:38.034,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:38.537,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:39.054,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:39.612,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:40.133,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:40.657,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:41.171,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:41.716,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:42.239,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:42.756,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:43.301,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:43.873,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:44.375,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:44.946,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:45.462,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:45.974,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:46.506,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:47.016,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:47.519,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:48.081,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:48.647,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:49.177,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:49.723,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:50.251,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:50.778,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:51.342,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:51.899,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:52.403,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:52.962,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:53.488,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:54.077,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:54.634,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:55.203,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:55.758,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:56.331,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:56.892,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:57.422,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:57.972,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:58.483,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:58.997,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:13:59.567,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:00.121,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:00.706,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:01.207,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:01.753,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:02.267,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:02.781,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:03.310,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:03.823,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:04.395,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:04.898,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:05.425,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:05.975,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:06.506,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:07.049,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:07.561,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:08.061,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:08.620,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:09.156,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:09.700,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:10.223,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:10.753,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:11.287,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:11.788,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:12.314,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:12.893,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:13.394,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:13.894,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:14.472,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:15.037,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:15.601,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:16.181,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:16.735,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:17.240,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:17.774,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:18.280,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:18.810,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:19.357,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:19.958,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:20.462,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:21.006,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:21.521,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:22.040,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:22.579,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:23.101,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:23.607,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:24.111,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:24.677,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:25.224,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:25.785,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:26.300,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:26.827,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:27.450,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:28.039,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:28.623,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:29.161,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:29.732,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:30.264,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:30.855,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:31.446,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:32.037,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:32.600,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:33.154,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:33.715,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:34.279,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:34.784,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:35.333,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:35.907,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:36.428,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:36.938,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:37.471,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:38.020,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,,,,N/A,,,,N/A
2026-09-08 04:14:38.597,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.29,4392.9,160.7,VALID,298.53,2985.3,301.5,VALID
2026-09-08 04:14:39.143,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.28,4392.8,160.7,VALID,300.42,3004.2,299.6,VALID
2026-09-08 04:14:39.662,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,441.71,4417.1,158.3,VALID,299.23,2992.3,300.8,VALID
2026-09-08 04:14:40.164,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.34,4403.4,159.7,VALID,300.25,3002.5,299.8,VALID
2026-09-08 04:14:40.724,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.96,4399.6,160.0,VALID,301.09,3010.9,298.9,VALID
2026-09-08 04:14:41.243,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.73,4407.3,159.3,VALID,299.85,2998.5,300.1,VALID
2026-09-08 04:14:41.756,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.92,4399.2,160.1,VALID,299.93,2999.3,300.1,VALID
2026-09-08 04:14:42.287,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.25,4392.5,160.8,VALID,299.02,2990.2,301.0,VALID
2026-09-08 04:14:42.791,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.15,4401.5,159.9,VALID,298.65,2986.5,301.4,VALID
2026-09-08 04:14:43.334,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,438.8,4388.0,161.2,VALID,300.14,3001.4,299.9,VALID
2026-09-08 04:14:43.924,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,441.18,4411.8,158.8,VALID,301.05,3010.5,298.9,VALID
2026-09-08 04:14:44.493,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.52,4395.2,160.5,VALID,299.17,2991.7,300.8,VALID
2026-09-08 04:14:45.002,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:45.540,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:46.059,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:46.576,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:47.092,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:47.608,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:48.136,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:48.651,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:49.197,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:49.702,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:50.272,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:50.799,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:51.322,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:51.865,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:52.373,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:52.877,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:53.386,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:53.891,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:54.431,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.43,4404.3,159.6,VALID,301.17,3011.7,298.8,VALID
2026-09-08 04:14:54.957,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,441.43,4414.3,158.6,VALID,300.58,3005.8,299.4,VALID
2026-09-08 04:14:55.497,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.14,4401.4,159.9,VALID,299.39,2993.9,300.6,VALID
2026-09-08 04:14:56.032,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.6,4396.0,160.4,VALID,299.03,2990.3,301.0,VALID
2026-09-08 04:14:56.550,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.53,4395.3,160.5,VALID,299.61,2996.1,300.4,VALID
2026-09-08 04:14:57.062,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.62,4406.2,159.4,VALID,301.1,3011.0,298.9,VALID
2026-09-08 04:14:57.638,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,442.61,4426.1,157.4,VALID,299.69,2996.9,300.3,VALID
2026-09-08 04:14:58.217,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.86,4398.6,160.1,VALID,301.45,3014.5,298.6,VALID
2026-09-08 04:14:58.775,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,437.49,4374.9,162.5,VALID,300.54,3005.4,299.5,VALID
2026-09-08 04:14:59.332,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.34,4403.4,159.7,VALID,301.34,3013.4,298.7,VALID
2026-09-08 04:14:59.868,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.32,4403.2,159.7,VALID,301.66,3016.6,298.3,VALID
2026-09-08 04:15:00.370,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.14,4401.4,159.9,VALID,298.93,2989.3,301.1,VALID
2026-09-08 04:15:00.875,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,441.76,4417.6,158.2,VALID,299.06,2990.6,300.9,VALID
2026-09-08 04:15:01.397,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,441.66,4416.6,158.3,VALID,301.01,3010.1,299.0,VALID
2026-09-08 04:15:01.901,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,439.4,4394.0,160.6,VALID,297.73,2977.3,302.3,VALID
2026-09-08 04:15:02.406,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0.0,0.0,0.0,440.52,4405.2,159.5,VALID,298.97,2989.7,301.0,VALID
